exam_set_id,subject,year,grade,session,syllabus,question_paper_file_name,memo_file_name,group_id,group_title,group_instructions,question_id,parent_id,question_text,marks,scenario,context,options,match_data,guide_table,memo_question_text,marker_instruction,model_answers,sub_answers,essay_structure,memo_structured_answer,memo_marks,memo_max_marks,memo_notes,memo_topic
2c46f2c0-c18b-4802-a055-0aa9eda9cfc3,A Level English Literature,2022,12,JUNE,OCR,OCR-A-Level-English-Literature-Paper-2-June-2022-QP.pdf,OCR-A-Level-English-Literature-Paper-2-June-2022-MS.pdf,QUESTION 5 & 6,Dystopia,"Answer Question 5. Then answer one question from 6 (a), 6 (b) or 6 (c). You should spend 1 hour and 15 minutes on each question.",6(b),6,"Margaret Atwood: The Handmaid’s Tale
‘Dystopian fiction shows us the shock of losing freedoms which have been taken for granted.’
By comparing The Handmaid’s Tale with at least one other text prescribed for this topic, discuss how far you agree with this view.",30,"In your answer to Question 6, you must compare at least two texts from the following list. At least one of these must be taken from the two texts given at the top of the list in bold type.

George Orwell: Nineteen Eighty-Four
Margaret Atwood: The Handmaid’s Tale

H G Wells: The Time Machine
Aldous Huxley: Brave New World
Ray Bradbury: Fahrenheit 451
Anthony Burgess: A Clockwork Orange
J G Ballard: The Drowned World
Doris Lessing: Memoirs of a Survivor
P D James: The Children of Men
Cormac McCarthy: The Road",,,,,Margaret Atwood: The Handmaid’s Tale - shock of losing freedoms,,,,"{""conclusion"": [""Links to other texts: Nineteen Eighty-Four (thinking of past as rebellion), Fahrenheit 451 (absorption in media vs. freedoms).""], ""introduction"": [""Focus on the formation of Gilead following the overthrow of the US government.""], ""body_sections"": [{""points"": [""Women no longer allowed to read, write, own property, or handle money."", ""Deprivation of control over reproductive functions.""], ""sub_topic"": ""Specific Lost Freedoms""}, {""points"": [""Flashback scenes: Offred’s ordinary life (marriage, child, office job)."", ""Loss of mundane freedoms challenges the equal basis of her marriage (Luke’s patronizing attitude)."", ""Offred’s loss of her own name.""], ""sub_topic"": ""Contrast with the Ordinary Past""}]}",,,,,
2c46f2c0-c18b-4802-a055-0aa9eda9cfc3,A Level English Literature,2022,12,JUNE,OCR,OCR-A-Level-English-Literature-Paper-2-June-2022-QP.pdf,OCR-A-Level-English-Literature-Paper-2-June-2022-MS.pdf,QUESTION 5 & 6,Dystopia,"Answer Question 5. Then answer one question from 6 (a), 6 (b) or 6 (c). You should spend 1 hour and 15 minutes on each question.",6(c),6,"‘In dystopian literature, the emphasis is too much on disaster, and not enough on hope.’
By comparing at least two texts prescribed for this topic, explore how far you agree with this view.
In your answer you must include discussion of either Nineteen Eighty-Four and/or The Handmaid’s Tale.",30,"In your answer to Question 6, you must compare at least two texts from the following list. At least one of these must be taken from the two texts given at the top of the list in bold type.

George Orwell: Nineteen Eighty-Four
Margaret Atwood: The Handmaid’s Tale

H G Wells: The Time Machine
Aldous Huxley: Brave New World
Ray Bradbury: Fahrenheit 451
Anthony Burgess: A Clockwork Orange
J G Ballard: The Drowned World
Doris Lessing: Memoirs of a Survivor
P D James: The Children of Men
Cormac McCarthy: The Road",,,,,Disaster vs. Hope in dystopian literature,,,,"{""conclusion"": [""Links to other texts: The Drowned World, The Road.""], ""introduction"": [""Must include Nineteen Eighty-Four and/or The Handmaid’s Tale.""], ""body_sections"": [{""points"": [""O’Brien’s vision: ‘a boot stamping on a human face – forever.’"", ""Grim hope for Winston: ‘cured’ then shot."", ""The Appendix (‘The Principles of Newspeak’) written in ‘Oldspeak’ implies the Party failed and was overthrown.""], ""sub_topic"": ""Orwell: The Crushing of Hope""}, {""points"": [""Hard-won freedoms for women abruptly removed."", ""Room for hope: small resistances (butter as cosmetic), large resistances (Mayday movement)."", ""Indeterminate ending (darkness vs. light); Historical Notes suggest the regime ultimately failed.""], ""sub_topic"": ""Atwood: Resilience and Ambiguity""}]}",,,,,
2c46f2c0-c18b-4802-a055-0aa9eda9cfc3,A Level English Literature,2022,12,JUNE,OCR,OCR-A-Level-English-Literature-Paper-2-June-2022-QP.pdf,OCR-A-Level-English-Literature-Paper-2-June-2022-MS.pdf,QUESTION 7 & 8,Women in Literature,"Answer Question 7. Then answer one question from 8 (a), 8 (b) or 8 (c). You should spend 1 hour and 15 minutes on each question.",7,,"Write a critical appreciation of this passage, relating your discussion to your reading concerning Women in Literature.",30,"This passage is set in the United States. The girl’s father has started to build an extra, unnecessary barn on the farm, although the family’s own accommodation is basic and inadequate. He has refused to discuss his decision.

The girl went to the sink, and began to wash the dishes that were piled up there. Her mother came promptly out of the pantry, and shoved her aside. “You wipe ’em,” said she; “I’ll wash. There’s a good many this mornin’.”
The mother plunged her hands vigorously into the water, the girl wiped the plates slowly and dreamily. “Mother,” said she, “don’t you think it’s too bad father’s goin’ to build that new barn, much as we need a decent house to live in?”
Her mother scrubbed a dish fiercely. “You ain’t found out yet we’re women-folks, Nanny Penn,” said she. “You ain’t seen enough of men-folks yet to. One of these days you’ll find it out, an’ then you’ll know that we know only what men-folks think we do, so far as any use of it goes, an’ how we’d ought to reckon men-folks in with Providence an’ not complain of what they do any more than we do of the weather.”
“I don’t care; I don’t believe George is anything like that, anyhow,” said Nanny. Her delicate face flushed pink, her lips pouted softly, as if she were going to cry.
“You wait an’ see. I guess George Eastman ain’t no better than other men. You hadn’t ought to judge father, though. He can’t help it, ’cause he don’t look at things jest the way we do. An’ we’ve been pretty comfortable here, after all. The roof don’t leak – ain’t never but once – that’s one thing. Father kept it shingled right up.”
“I do wish we had a parlor.”
“I guess it won’t hurt George Eastman any to come to see you in a nice clean kitchen. I guess a good many girls don’t have as good a place as this. Nobody’s ever heard me complain.”
“I ain’t complained either, mother.”
“Well, I don’t think you’d better, a good father an’ a good home as you’ve got. S’pose your father made you go out an’ work for your livin’? Lots of girls have to that ain’t no stronger an’ better able to than you be.”
Sarah Penn washed the frying-pan with a conclusive air. She scrubbed the outside of it as faithfully as the inside. She was a masterly keeper of her box of a house. Her one living-room never seemed to have in it any of the dust which the friction of life with inanimate matter produces. She swept, and there seemed to be no dirt to go before the broom; she cleaned, and one could see no difference. She was like an artist so perfect that he has apparently no art. To-day she got out a mixing bowl and a board, and rolled some pies, and there was no more flour upon her than upon her daughter who was doing finer work. Nanny was to be married in the fall, and she was sewing on some white cambric and embroidery. She sewed industriously while her mother cooked, her soft milk-white hands and wrists showed whiter than her delicate work.

Mary E Wilkins Freeman, ‘The Revolt of ‘‘Mother’’’ (1891)",,,,,Critical appreciation of the passage relating to Women in Literature,The dominant assessment objective is AO2. Use the Level Descriptors for Critical appreciation of an unseen passage.,"[""Character Contrast: Mother (Sarah) works vigorously (‘scrubbed a dish fiercely’); daughter (Nanny) is quieter/gentler (‘slowly and dreamily’)."", ""Assertiveness: Nanny is more indignant about accommodation; Sarah’s assertiveness is used to squash Nanny’s objections rather than stand up to her husband."", ""Gender roles: Sarah’s notion that women ‘need to reckon men-folks in with Providence’ (like weather/conditions of life)."", ""Domesticity: Expression of domestic life as art—‘[Sarah] was like an artist so perfect that he has apparently no art’."", ""Language: Comment on inclusive ‘he’ for hypothetical artist as grammatical convention or sexist implication."", ""Theme: Formidable but not (yet) rebellious nature of the mother; story title ‘The Revolt of “Mother”’."", ""Links: Sense and Sensibility (defined roles), Jane Eyre (female rebellion).""]",,,,30,,,
2c46f2c0-c18b-4802-a055-0aa9eda9cfc3,A Level English Literature,2022,12,JUNE,OCR,OCR-A-Level-English-Literature-Paper-2-June-2022-QP.pdf,OCR-A-Level-English-Literature-Paper-2-June-2022-MS.pdf,QUESTION 7 & 8,Women in Literature,"Answer Question 7. Then answer one question from 8 (a), 8 (b) or 8 (c). You should spend 1 hour and 15 minutes on each question.",8(a),8,"Jane Austen: Sense and Sensibility
‘Fiction by and about women suggests that lives are often shaped by romance.’
By comparing Sense and Sensibility with at least one other text prescribed for this topic, discuss how far you have found this to be the case.",30,"In your answer to Question 8, you must compare at least two texts from the following list. At least one of these must be taken from the two texts given at the top of the list in bold type.

Jane Austen: Sense and Sensibility
Virginia Woolf: Mrs Dalloway

Charlotte Bront: Jane Eyre
George Eliot: The Mill on the Floss
Thomas Hardy: Tess of the D’Urbervilles
D H Lawrence: Women in Love
Zora Neale Hurston: Their Eyes Were Watching God
Sylvia Plath: The Bell Jar
Toni Morrison: The Bluest Eye
Jeanette Winterson: Oranges Are Not the Only Fruit",,,,,Jane Austen: Sense and Sensibility - lives shaped by romance,,,,"{""conclusion"": [""Links to other texts: Jane Eyre (heartfelt romance), Tess of the D’Urbervilles (tragic misadventures).""], ""introduction"": [""Focus on the Dashwood sisters, Elinor and Marianne.""], ""body_sections"": [{""points"": [""Elinor’s discreet devotion to Edward shapes her private thoughts; leads to happy ending."", ""Marianne’s open passion for Willoughby leads to social embarrassment and serious illness upon betrayal."", ""Marianne's lesson: discovering the falsehood of her opinions (discovery of ‘extraordinary fate’).""], ""sub_topic"": ""Elinor and Marianne's Experiences""}, {""points"": [""Colonel Brandon's romantic devotion to Marianne."", ""Characters choosing for advantage rather than romance (Lucy Steele).""], ""sub_topic"": ""Romance vs. Advantage""}]}",,,,,
2c46f2c0-c18b-4802-a055-0aa9eda9cfc3,A Level English Literature,2022,12,JUNE,OCR,OCR-A-Level-English-Literature-Paper-2-June-2022-QP.pdf,OCR-A-Level-English-Literature-Paper-2-June-2022-MS.pdf,QUESTION 7 & 8,Women in Literature,"Answer Question 7. Then answer one question from 8 (a), 8 (b) or 8 (c). You should spend 1 hour and 15 minutes on each question.",8(b),8,"Virginia Woolf: Mrs Dalloway
‘Women are often portrayed as in control of the social world and social gatherings.’
By comparing Mrs Dalloway with at least one other text prescribed for this topic, discuss how far you agree with this view.",30,"In your answer to Question 8, you must compare at least two texts from the following list. At least one of these must be taken from the two texts given at the top of the list in bold type.

Jane Austen: Sense and Sensibility
Virginia Woolf: Mrs Dalloway

Charlotte Bront: Jane Eyre
George Eliot: The Mill on the Floss
Thomas Hardy: Tess of the D’Urbervilles
D H Lawrence: Women in Love
Zora Neale Hurston: Their Eyes Were Watching God
Sylvia Plath: The Bell Jar
Toni Morrison: The Bluest Eye
Jeanette Winterson: Oranges Are Not the Only Fruit",,,,,Virginia Woolf: Mrs Dalloway - women in control of the social world,,,,"{""conclusion"": [""Links to other texts: The Bell Jar (raucous social life), Jane Eyre (governess at social gatherings).""], ""introduction"": [""Reference the opening declaration: Clarissa will buy the flowers herself.""], ""body_sections"": [{""points"": [""Clarissa's involvement in tasks (choosing flowers, mending dress)."", ""Possibility that tasks are trivial compared to Septimus’ mental illness."", ""Privilege and luxury of her home used to create social status.""], ""sub_topic"": ""Practical Control vs. Meaning""}, {""points"": [""Party planning as essential to husband’s (MP) political success."", ""Clarissa’s greeting ‘How delightful to see you!’ judged as ‘effusive, insincere’."", ""Social gatherings as ritualised and superficial.""], ""sub_topic"": ""The Purpose of the Social World""}]}",,,,,
2c46f2c0-c18b-4802-a055-0aa9eda9cfc3,A Level English Literature,2022,12,JUNE,OCR,OCR-A-Level-English-Literature-Paper-2-June-2022-QP.pdf,OCR-A-Level-English-Literature-Paper-2-June-2022-MS.pdf,QUESTION 7 & 8,Women in Literature,"Answer Question 7. Then answer one question from 8 (a), 8 (b) or 8 (c). You should spend 1 hour and 15 minutes on each question.",8(c),8,"‘Female figures in literature have to settle for what life offers them.’
By comparing at least two texts prescribed for this topic, explore how far you agree with this claim.
In your answer you must include discussion of either Sense and Sensibility and/or Mrs Dalloway.",30,"In your answer to Question 8, you must compare at least two texts from the following list. At least one of these must be taken from the two texts given at the top of the list in bold type.

Jane Austen: Sense and Sensibility
Virginia Woolf: Mrs Dalloway

Charlotte Bront: Jane Eyre
George Eliot: The Mill on the Floss
Thomas Hardy: Tess of the D’Urbervilles
D H Lawrence: Women in Love
Zora Neale Hurston: Their Eyes Were Watching God
Sylvia Plath: The Bell Jar
Toni Morrison: The Bluest Eye
Jeanette Winterson: Oranges Are Not the Only Fruit",,,,,Female figures settle for what life offers them,,,,"{""conclusion"": [""Links to other texts: The Mill on the Floss (temptation to rebel), Their Eyes Were Watching God (navigating relationships).""], ""introduction"": [""Compare Sense and Sensibility and/or Mrs Dalloway.""], ""body_sections"": [{""points"": [""Mrs Dashwood and daughters lose their home due to inheritance law."", ""Finding a congenial home at Barton Cottage as ‘settling’."", ""Marriages: Elinor rewarded with what she wanted; opinions on Marianne ‘settling’ for Brandon.""], ""sub_topic"": ""Sense and Sensibility: Settlement through Law""}, {""points"": [""Surveying past opportunities at Bourton vs. comfortable life as a politician’s wife."", ""Conclusion (‘For there she was’) shows her settling for the life chosen."", ""Elizabeth Dalloway as a modern female less likely to make conventional choices.""], ""sub_topic"": ""Mrs Dalloway: Choosing a Staid Existence""}]}",,,,,
2c46f2c0-c18b-4802-a055-0aa9eda9cfc3,A Level English Literature,2022,12,JUNE,OCR,OCR-A-Level-English-Literature-Paper-2-June-2022-QP.pdf,OCR-A-Level-English-Literature-Paper-2-June-2022-MS.pdf,QUESTION 9 & 10,The Immigrant Experience,"Answer Question 9. Then answer one question from 10 (a), 10 (b) or 10 (c). You should spend 1 hour and 15 minutes on each question.",10(a),10,"Henry Roth: Call It Sleep
‘The literature of immigration explores the importance of a sense of community.’
By comparing Call It Sleep with at least one other text prescribed for this topic, discuss how far you agree with this view.",30,"In your answer to Question 10, you must compare at least two texts from the following list. At least one of these must be taken from the two texts given at the top of the list in bold type.

Henry Roth: Call it Sleep
Mohsin Hamid: The Reluctant Fundamentalist

Upton Sinclair: The Jungle
Philip Roth: Goodbye Columbus
Timothy Mo: Sour Sweet
Jhumpa Lahiri: The Namesake
Monica Ali: Brick Lane
Andrea Levy: Small Island
Kate Grenville: The Secret River
John Updike: Terrorist",,,,,Henry Roth: Call It Sleep - importance of a sense of community,,,,"{""conclusion"": [""Links to other texts: Sour Sweet (sticking together), Small Island (relationships with local people).""], ""introduction"": [""Focus on David and his responsiveness to experiences.""], ""body_sections"": [{""points"": [""Vivid recreations of childhood experiences on the East Side."", ""Communication between diverse children (phonetic English vs. Yiddish in conventional English)."", ""Dependency on support systems (Irish American police helping David).""], ""sub_topic"": ""East Side New York Immigrant Life""}, {""points"": [""Community tensions centered on David's violent father, Albert."", ""Holding on to the past via religious customs (Hebrew lessons at the cheder).""], ""sub_topic"": ""Tensions and Traditions""}]}",,,,,
2c46f2c0-c18b-4802-a055-0aa9eda9cfc3,A Level English Literature,2022,12,JUNE,OCR,OCR-A-Level-English-Literature-Paper-2-June-2022-QP.pdf,OCR-A-Level-English-Literature-Paper-2-June-2022-MS.pdf,QUESTION 9 & 10,The Immigrant Experience,"Answer Question 9. Then answer one question from 10 (a), 10 (b) or 10 (c). You should spend 1 hour and 15 minutes on each question.",10(b),10,"Mohsin Hamid: The Reluctant Fundamentalist
‘Immigration narratives often feature hostility on the part of immigrants towards their host nation.’
By comparing The Reluctant Fundamentalist with at least one other text prescribed for this topic, discuss how far you agree with this view.",30,"In your answer to Question 10, you must compare at least two texts from the following list. At least one of these must be taken from the two texts given at the top of the list in bold type.

Henry Roth: Call it Sleep
Mohsin Hamid: The Reluctant Fundamentalist

Upton Sinclair: The Jungle
Philip Roth: Goodbye Columbus
Timothy Mo: Sour Sweet
Jhumpa Lahiri: The Namesake
Monica Ali: Brick Lane
Andrea Levy: Small Island
Kate Grenville: The Secret River
John Updike: Terrorist",,,,,Mohsin Hamid: The Reluctant Fundamentalist - hostility towards the host nation,,,,"{""conclusion"": [""Links to other texts: The Secret River (never feeling settled), Goodbye, Columbus (wrestling with assimilation).""], ""introduction"": [""Focus on Changez’ account of his progress in America.""], ""body_sections"": [{""points"": [""Initial success at Underwood Samson governed by capitalist rules."", ""Attachment to America represented by failed relationship with Erica.""], ""sub_topic"": ""Mutual Exploitation""}, {""points"": [""Response to 9/11 attacks: ‘remarkably pleased’."", ""‘Affronts were everywhere’; anger as ready and constant fuel."", ""Experiences lead to understanding of true emotional attachments.""], ""sub_topic"": ""The Development of Hostility""}]}",,,,,
2c46f2c0-c18b-4802-a055-0aa9eda9cfc3,A Level English Literature,2022,12,JUNE,OCR,OCR-A-Level-English-Literature-Paper-2-June-2022-QP.pdf,OCR-A-Level-English-Literature-Paper-2-June-2022-MS.pdf,QUESTION 9 & 10,The Immigrant Experience,"Answer Question 9. Then answer one question from 10 (a), 10 (b) or 10 (c). You should spend 1 hour and 15 minutes on each question.",10(c),10,"‘The literature of immigration reflects the point of view of the outsider.’
By comparing at least two texts prescribed for this topic, discuss how far you agree with this view.
In your answer you must include discussion of either Call It Sleep and/or The Reluctant Fundamentalist.",30,"In your answer to Question 10, you must compare at least two texts from the following list. At least one of these must be taken from the two texts given at the top of the list in bold type.

Henry Roth: Call it Sleep
Mohsin Hamid: The Reluctant Fundamentalist

Upton Sinclair: The Jungle
Philip Roth: Goodbye Columbus
Timothy Mo: Sour Sweet
Jhumpa Lahiri: The Namesake
Monica Ali: Brick Lane
Andrea Levy: Small Island
Kate Grenville: The Secret River
John Updike: Terrorist",,,,,Immigration literature reflects the point of view of the outsider,,,,"{""conclusion"": [""Links to other texts: The Jungle, The Namesake.""], ""introduction"": [""Include Call It Sleep and/or The Reluctant Fundamentalist.""], ""body_sections"": [{""points"": [""Child David's POV; naivety prevents him from always feeling like an outsider."", ""Fascination with the unfamiliar."", ""Albert (the father) as the potential true outsider in the family.""], ""sub_topic"": ""Call It Sleep: The Naive Outsider""}, {""points"": [""Changez as a thoughtful and intelligent analyst of his own situation."", ""Detachment contributes to sense of being an outsider."", ""Intense competition in business fosters fellow-feeling without belonging."", ""Distance in relationship with Erica due to her grief."", ""Outsider status remains even after returning to Pakistan.""], ""sub_topic"": ""The Reluctant Fundamentalist: The Detached Analyst""}]}",,,,,
2c46f2c0-c18b-4802-a055-0aa9eda9cfc3,A Level English Literature,2022,12,JUNE,OCR,OCR-A-Level-English-Literature-Paper-2-June-2022-QP.pdf,OCR-A-Level-English-Literature-Paper-2-June-2022-MS.pdf,QUESTION 9 & 10,The Immigrant Experience,"Answer Question 9. Then answer one question from 10 (a), 10 (b) or 10 (c). You should spend 1 hour and 15 minutes on each question.",9,,"Write a critical appreciation of this passage, relating your discussion to your reading concerning the Immigrant Experience.",30,"In this passage, Aunty Uju has moved from Lagos in Nigeria to New York, and is hoping to qualify as a medical practitioner. Her niece Ifemelu has joined her from Nigeria, and is spending the summer babysitting for her cousin Dike before starting a university degree. Ifemelu’s boyfriend, Obinze, has remained in Nigeria.

finally, Aunty Uju’s result came. Ifemelu brought in the envelope from the mailbox, so slight, so ordinary, United States Medical Licensing Examination printed on it in even script, and held it in her hand for a long time, willing it to be good news. She raised it up as soon as Aunty Uju walked indoors. Aunty Uju gasped. “Is it thick? Is it thick?” she asked.
“What? Gini?₁” Ifemelu asked.
“Is it thick?” Aunty Uju asked again, letting her handbag slip to the floor and moving forward, her hand outstretched, her face savage with hope. She took the envelope and shouted, “I made it!” and then opened it to make sure, peering at the thin sheet of paper. “If you fail, they send you a thick envelope so that you can reregister.”
“Aunty! I knew it! Congratulations!” Ifemelu said.
Aunty Uju hugged her, both of them leaning into each other, hearing each other’s breathing, and it brought to Ifemelu a warm memory of Lagos.
“Where’s Dike?” Aunty Uju asked, as though he was not already in bed when she came home from her second job. She went into the kitchen, stood under the bright ceiling light and looked, again, at the result, her eyes wet. “So I will be a family physician in this America,” she said, almost in a whisper. She opened a can of Coke and left it undrunk.
Later, she said, ‖I have to take my braids out for my interviews and relax my hair. Kemi told me that I shouldn’t wear braids to the interview. If you have braids, they will think you are unprofessional.”
“So there are no doctors with braided hair in America?” Ifemelu asked.
‖I have told you what they told me. You are in a country that is not your own. You do what you have to do if you want to succeed.”
There it was again, the strange navet with which Aunty Uju had covered herself like a blanket. Sometimes, while having a conversation, it would occur to Ifemelu that Aunty Uju had deliberately left behind something of herself, something essential, in a distant and forgotten place. Obinze said it was the exaggerated gratitude that came with immigrant insecurity. Obinze, so like him to have an explanation. Obinze, who anchored her through that summer of waiting—his steady voice over the phone, his long letters in blue airmail envelopes—and who understood, as summer was ending, the new gnawing in her stomach. She wanted to start school, to find the real America, and yet there was that gnawing in her stomach, an anxiety, and a new, aching nostalgia for the Brooklyn summer that had become familiar: children on bicycles, sinewy black men in tight white tank tops, ice cream vans tinkling, loud music from roofless cars, sun shining into night, and things rotting and smelling in the humid heat. She did not want to leave Dike—the mere thought brought a sense of treasure already lost—and yet she wanted to leave Aunty Uju’s apartment, and begin a life in which she alone determined the margins.

Chimamanda Ngozi Adichie, Americanah (2013)
₁ Gini? – The family speaks both Igbo and English; ‘Gini’ is the Igbo word for ‘What’.",,,,,Critical appreciation of the passage relating to the Immigrant Experience,The dominant assessment objective is AO2. Use the Level Descriptors for Critical appreciation of an unseen passage.,"[""Emotion: Aunty Uju’s strong emotions upon qualifying; signifies the importance of a new life in America."", ""Language: Dual use of language (Igbo words in conversation) suggests dual existence in two different cultures."", ""Imagery: Memories of Nigeria vs. Uju’s warm embrace; can of Coke acts as a symbol of the new home."", ""Prejudice: Discussion of appropriate hairstyles for interviews (‘braids... will think you are unprofessional’); expectation of prejudice in employment."", ""Perspective: Obinze’s sophisticated/confident judgments vs. lack of direct experience (still in Nigeria)."", ""Setting: Vivid description of Brooklyn neighborhood (sights, sounds, smells of summer)."", ""Themes: Mixture of fear and excitement; seeking to ‘begin a life in which she alone determine[s] the margins’."", ""Links: Small Island, The Secret River (trepidation at the start of new life).""]",,,,30,,,
